Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Chart,2200088,developer,first,sbfl,dstar2,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200088,developer,first,sbfl,barinel,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200088,developer,first,sbfl,tarantula,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200088,developer,first,sbfl,ochiai,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,500087,developer,first,mbfl,muse,elements,passfail,none,avg,1.11928186875e-05,0.00190839694656
Chart,500087,developer,first,mbfl,ochiai,tests,exact,none,max,3.35784560626e-05,0.00572519083969
Chart,500087,developer,first,sbfl,opt2,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500087,developer,first,sbfl,dstar2,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500087,developer,first,sbfl,barinel,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500087,developer,first,sbfl,tarantula,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500087,developer,first,sbfl,ochiai,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,2500011,developer,first,mbfl,muse,elements,passfail,none,avg,0.000388417636667,0.00144522144522
Chart,2500011,developer,first,mbfl,ochiai,tests,exact,none,max,0.000551302452043,0.00205128205128
Chart,2500011,developer,first,sbfl,opt2,tests,,none,,0.00144090413602,0.00536130536131
Chart,2500011,developer,first,sbfl,dstar2,tests,,none,,0.00144090413602,0.00536130536131
Chart,2500011,developer,first,sbfl,barinel,tests,,none,,0.00144090413602,0.00536130536131
Chart,2500011,developer,first,sbfl,tarantula,tests,,none,,0.00144090413602,0.00536130536131
Chart,2500011,developer,first,sbfl,ochiai,tests,,none,,0.00144090413602,0.00536130536131
Chart,2,developer,first,mbfl,muse,elements,passfail,none,avg,0.00621730465831,0.238170974155
Chart,2,developer,first,mbfl,ochiai,tests,exact,none,max,0.000259486838828,0.00994035785288
Chart,2,developer,first,sbfl,opt2,tests,,none,,0.00144793656066,0.0554671968191
Chart,2,developer,first,sbfl,dstar2,tests,,none,,0.000960101303662,0.0367793240557
Chart,2,developer,first,sbfl,barinel,tests,,none,,0.000960101303662,0.0367793240557
Chart,2,developer,first,sbfl,tarantula,tests,,none,,0.000960101303662,0.0367793240557
Chart,2,developer,first,sbfl,ochiai,tests,,none,,0.000960101303662,0.0367793240557
Chart,2200101,developer,first,mbfl,muse,elements,passfail,none,avg,3.73566438791e-05,0.00714285714286
Chart,2200101,developer,first,mbfl,ochiai,tests,exact,none,max,4.35827511923e-05,0.00833333333333
Chart,2200101,developer,first,sbfl,opt2,tests,,none,,6.22610731319e-05,0.0119047619048
Chart,2200101,developer,first,sbfl,dstar2,tests,,none,,6.22610731319e-05,0.0119047619048
Chart,2200101,developer,first,sbfl,barinel,tests,,none,,8.71655023846e-05,0.0166666666667
Chart,2200101,developer,first,sbfl,tarantula,tests,,none,,8.71655023846e-05,0.0166666666667
Chart,2200101,developer,first,sbfl,ochiai,tests,,none,,6.22610731319e-05,0.0119047619048
Chart,2400013,developer,first,mbfl,muse,elements,passfail,none,avg,1.876196075e-05,0.0230769230769
Chart,2400013,developer,first,mbfl,ochiai,tests,exact,none,max,3.12699345833e-05,0.0384615384615
Chart,2400013,developer,first,sbfl,opt2,tests,,none,,3.75239215e-05,0.0461538461538
Chart,2400013,developer,first,sbfl,dstar2,tests,,none,,3.75239215e-05,0.0461538461538
Chart,2400013,developer,first,sbfl,barinel,tests,,none,,3.75239215e-05,0.0461538461538
Chart,2400013,developer,first,sbfl,tarantula,tests,,none,,3.75239215e-05,0.0461538461538
Chart,2400013,developer,first,sbfl,ochiai,tests,,none,,3.75239215e-05,0.0461538461538
Chart,2400018,developer,first,mbfl,muse,elements,passfail,none,avg,1.25079738333e-05,0.0153846153846
Chart,2400018,developer,first,mbfl,ochiai,tests,exact,none,max,1.876196075e-05,0.0230769230769
Chart,2400018,developer,first,sbfl,opt2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400018,developer,first,sbfl,dstar2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400018,developer,first,sbfl,barinel,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400018,developer,first,sbfl,tarantula,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400018,developer,first,sbfl,ochiai,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,600009,developer,first,mbfl,muse,elements,passfail,none,avg,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,mbfl,ochiai,tests,exact,none,max,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,sbfl,opt2,tests,,none,,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,sbfl,dstar2,tests,,none,,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,sbfl,barinel,tests,,none,,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,sbfl,tarantula,tests,,none,,1.18093033692e-05,0.000919117647059
Chart,600009,developer,first,sbfl,ochiai,tests,,none,,1.18093033692e-05,0.000919117647059
Chart,19,developer,first,mbfl,muse,elements,passfail,none,avg,0.027012273398,0.265914727767
Chart,19,developer,first,mbfl,ochiai,tests,exact,none,max,3.59923696176e-05,0.000354316759183
Chart,19,developer,first,sbfl,opt2,tests,,none,,0.010479778287,0.103165229715
Chart,19,developer,first,sbfl,dstar2,tests,,none,,4.19910978872e-05,0.00041336955238
Chart,19,developer,first,sbfl,barinel,tests,,none,,4.19910978872e-05,0.00041336955238
Chart,19,developer,first,sbfl,tarantula,tests,,none,,4.19910978872e-05,0.00041336955238
Chart,19,developer,first,sbfl,ochiai,tests,,none,,4.19910978872e-05,0.00041336955238
Chart,500081,developer,first,mbfl,muse,elements,passfail,none,avg,1.11928186875e-05,0.00190839694656
Chart,500081,developer,first,mbfl,ochiai,tests,exact,none,max,3.35784560626e-05,0.00572519083969
Chart,500081,developer,first,sbfl,opt2,tests,,none,,4.47712747501e-05,0.00763358778626
Chart,500081,developer,first,sbfl,dstar2,tests,,none,,4.47712747501e-05,0.00763358778626
Chart,500081,developer,first,sbfl,barinel,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500081,developer,first,sbfl,tarantula,tests,,none,,6.71569121252e-05,0.0114503816794
Chart,500081,developer,first,sbfl,ochiai,tests,,none,,5.59640934377e-05,0.00954198473282
Chart,1600020,developer,first,mbfl,muse,elements,passfail,none,avg,2.37730152504e-05,0.0030487804878
Chart,1600020,developer,first,mbfl,ochiai,tests,exact,none,max,1.18865076252e-05,0.0015243902439
Chart,1600020,developer,first,sbfl,opt2,tests,,none,,1.78297614378e-05,0.00228658536585
Chart,1600020,developer,first,sbfl,dstar2,tests,,none,,2.9716269063e-05,0.00381097560976
Chart,1600020,developer,first,sbfl,barinel,tests,,none,,6.53757919386e-05,0.00838414634146
Chart,1600020,developer,first,sbfl,tarantula,tests,,none,,6.53757919386e-05,0.00838414634146
Chart,1600020,developer,first,sbfl,ochiai,tests,,none,,6.53757919386e-05,0.00838414634146
Chart,2200071,developer,first,mbfl,muse,elements,passfail,none,avg,5.60349658187e-05,0.0107142857143
Chart,2200071,developer,first,mbfl,ochiai,tests,exact,none,max,0.000112069931637,0.0214285714286
Chart,2200071,developer,first,sbfl,opt2,tests,,none,,0.000130748253577,0.025
Chart,2200071,developer,first,sbfl,dstar2,tests,,none,,0.000130748253577,0.025
Chart,2200071,developer,first,sbfl,barinel,tests,,none,,0.000130748253577,0.025
Chart,2200071,developer,first,sbfl,tarantula,tests,,none,,0.000130748253577,0.025
Chart,2200071,developer,first,sbfl,ochiai,tests,,none,,0.000130748253577,0.025
Chart,900247,developer,first,mbfl,muse,elements,passfail,none,avg,1.18389430192e-05,0.000518134715026
Chart,900247,developer,first,mbfl,ochiai,tests,exact,none,max,4.73557720767e-05,0.0020725388601
Chart,900247,developer,first,sbfl,opt2,tests,,none,,0.000112469958682,0.00492227979275
Chart,900247,developer,first,sbfl,dstar2,tests,,none,,0.000112469958682,0.00492227979275
Chart,900247,developer,first,sbfl,barinel,tests,,none,,0.000112469958682,0.00492227979275
Chart,900247,developer,first,sbfl,tarantula,tests,,none,,0.000112469958682,0.00492227979275
Chart,900247,developer,first,sbfl,ochiai,tests,,none,,0.000112469958682,0.00492227979275
Chart,2400017,developer,first,mbfl,muse,elements,passfail,none,avg,1.25079738333e-05,0.0153846153846
Chart,2400017,developer,first,mbfl,ochiai,tests,exact,none,max,1.876196075e-05,0.0230769230769
Chart,2400017,developer,first,sbfl,opt2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400017,developer,first,sbfl,dstar2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400017,developer,first,sbfl,barinel,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400017,developer,first,sbfl,tarantula,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400017,developer,first,sbfl,ochiai,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400014,developer,first,mbfl,muse,elements,passfail,none,avg,1.25079738333e-05,0.0153846153846
Chart,2400014,developer,first,mbfl,ochiai,tests,exact,none,max,1.876196075e-05,0.0230769230769
Chart,2400014,developer,first,sbfl,opt2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400014,developer,first,sbfl,dstar2,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400014,developer,first,sbfl,barinel,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400014,developer,first,sbfl,tarantula,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2400014,developer,first,sbfl,ochiai,tests,,none,,3.12699345833e-05,0.0384615384615
Chart,2200086,developer,first,mbfl,muse,elements,passfail,none,avg,1.24522146264e-05,0.00238095238095
Chart,2200086,developer,first,mbfl,ochiai,tests,exact,none,max,2.49044292527e-05,0.0047619047619
Chart,2200086,developer,first,sbfl,opt2,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200086,developer,first,sbfl,dstar2,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200086,developer,first,sbfl,barinel,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200086,developer,first,sbfl,tarantula,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,2200086,developer,first,sbfl,ochiai,tests,,none,,3.11305365659e-05,0.00595238095238
Chart,200154,developer,first,mbfl,muse,elements,passfail,none,avg,2.07589471062e-05,0.000795228628231
Chart,200154,developer,first,mbfl,ochiai,tests,exact,none,max,3.63281574359e-05,0.0013916500994
Chart,200154,developer,first,sbfl,opt2,tests,,none,,7.26563148717e-05,0.00278330019881
Chart,200154,developer,first,sbfl,dstar2,tests,,none,,7.26563148717e-05,0.00278330019881
Chart,200154,developer,first,sbfl,barinel,tests,,none,,0.000363281574359,0.013916500994
Chart,200154,developer,first,sbfl,tarantula,tests,,none,,0.000363281574359,0.013916500994
Chart,200154,developer,first,sbfl,ochiai,tests,,none,,7.26563148717e-05,0.00278330019881
Chart,900244,developer,first,mbfl,muse,elements,passfail,none,avg,1.18389430192e-05,0.000518134715026
Chart,900244,developer,first,mbfl,ochiai,tests,exact,none,max,9.47115441533e-05,0.00414507772021
Chart,900244,developer,first,sbfl,opt2,tests,,none,,0.000195342559816,0.00854922279793
Chart,900244,developer,first,sbfl,dstar2,tests,,none,,0.000195342559816,0.00854922279793
Chart,900244,developer,first,sbfl,barinel,tests,,none,,0.000195342559816,0.00854922279793
Chart,900244,developer,first,sbfl,tarantula,tests,,none,,0.000195342559816,0.00854922279793
Chart,900244,developer,first,sbfl,ochiai,tests,,none,,0.000195342559816,0.00854922279793
Chart,2300011,developer,first,mbfl,muse,elements,passfail,none,avg,0.0282240935556,0.263901869159
Chart,2300011,developer,first,mbfl,ochiai,tests,exact,none,max,0.000755890951798,0.00706775700935
Chart,2300011,developer,first,sbfl,opt2,tests,,none,,0.00122441840126,0.0114485981308
Chart,2300011,developer,first,sbfl,dstar2,tests,,none,,0.00122441840126,0.0114485981308
Chart,2300011,developer,first,sbfl,barinel,tests,,none,,0.00122441840126,0.0114485981308
Chart,2300011,developer,first,sbfl,tarantula,tests,,none,,0.00122441840126,0.0114485981308
Chart,2300011,developer,first,sbfl,ochiai,tests,,none,,0.00122441840126,0.0114485981308
Chart,900251,developer,first,mbfl,muse,elements,passfail,none,avg,0.00530384647259,0.232124352332
Chart,900251,developer,first,mbfl,ochiai,tests,exact,none,max,9.47115441533e-05,0.00414507772021
Chart,900251,developer,first,sbfl,opt2,tests,,none,,0.000112469958682,0.00492227979275
Chart,900251,developer,first,sbfl,dstar2,tests,,none,,0.000112469958682,0.00492227979275
Chart,900251,developer,first,sbfl,barinel,tests,,none,,0.000112469958682,0.00492227979275
Chart,900251,developer,first,sbfl,tarantula,tests,,none,,0.000112469958682,0.00492227979275
Chart,900251,developer,first,sbfl,ochiai,tests,,none,,0.000112469958682,0.00492227979275
Chart,12,developer,first,mbfl,muse,elements,passfail,none,avg,0.0290969582875,0.274703778225
Chart,12,developer,first,mbfl,ochiai,tests,exact,none,max,0.0298073621521,0.28141068634
Chart,12,developer,first,sbfl,opt2,tests,,none,,0.000230881255994,0.00217974513749
Chart,12,developer,first,sbfl,dstar2,tests,,none,,0.000230881255994,0.00217974513749
Chart,12,developer,first,sbfl,barinel,tests,,none,,0.000230881255994,0.00217974513749
Chart,12,developer,first,sbfl,tarantula,tests,,none,,0.000230881255994,0.00217974513749
Chart,12,developer,first,sbfl,ochiai,tests,,none,,0.000230881255994,0.00217974513749
Chart,2200036,developer,first,mbfl,muse,elements,passfail,none,avg,1.24522146264e-05,0.00238095238095
Chart,2200036,developer,first,mbfl,ochiai,tests,exact,none,max,3.11305365659e-05,0.00595238095238
Chart,2200036,developer,first,sbfl,opt2,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200036,developer,first,sbfl,dstar2,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200036,developer,first,sbfl,barinel,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200036,developer,first,sbfl,tarantula,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200036,developer,first,sbfl,ochiai,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,200324,developer,first,mbfl,muse,elements,passfail,none,avg,0.00623806360541,0.238966202783
Chart,200324,developer,first,mbfl,ochiai,tests,exact,none,max,0.000243917628498,0.00934393638171
Chart,200324,developer,first,sbfl,opt2,tests,,none,,0.0202399734285,0.775347912525
Chart,200324,developer,first,sbfl,dstar2,tests,,none,,0.0202399734285,0.775347912525
Chart,200324,developer,first,sbfl,barinel,tests,,none,,0.0202399734285,0.775347912525
Chart,200324,developer,first,sbfl,tarantula,tests,,none,,0.0202399734285,0.775347912525
Chart,200324,developer,first,sbfl,ochiai,tests,,none,,0.0202399734285,0.775347912525
Chart,1400231,developer,first,mbfl,muse,elements,passfail,none,avg,2.37039846398e-05,0.000172398931127
Chart,1400231,developer,first,mbfl,ochiai,tests,exact,none,max,2.37039846398e-05,0.000172398931127
Chart,1400231,developer,first,sbfl,opt2,tests,,none,,5.33339654396e-05,0.000387897595035
Chart,1400231,developer,first,sbfl,dstar2,tests,,none,,5.33339654396e-05,0.000387897595035
Chart,1400231,developer,first,sbfl,barinel,tests,,none,,5.33339654396e-05,0.000387897595035
Chart,1400231,developer,first,sbfl,tarantula,tests,,none,,5.33339654396e-05,0.000387897595035
Chart,1400231,developer,first,sbfl,ochiai,tests,,none,,5.33339654396e-05,0.000387897595035
Chart,2100066,developer,first,mbfl,muse,elements,passfail,none,avg,4.97908783111e-05,0.00337268128162
Chart,2100066,developer,first,mbfl,ochiai,tests,exact,none,max,0.0001120294762,0.00758853288364
Chart,2100066,developer,first,sbfl,opt2,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100066,developer,first,sbfl,dstar2,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100066,developer,first,sbfl,barinel,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100066,developer,first,sbfl,tarantula,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100066,developer,first,sbfl,ochiai,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100069,developer,first,mbfl,muse,elements,passfail,none,avg,4.97908783111e-05,0.00337268128162
Chart,2100069,developer,first,mbfl,ochiai,tests,exact,none,max,0.000118253335989,0.00801011804384
Chart,2100069,developer,first,sbfl,opt2,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100069,developer,first,sbfl,dstar2,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100069,developer,first,sbfl,barinel,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100069,developer,first,sbfl,tarantula,tests,,none,,0.000236506671978,0.0160202360877
Chart,2100069,developer,first,sbfl,ochiai,tests,,none,,0.000236506671978,0.0160202360877
Chart,2200039,developer,first,mbfl,muse,elements,passfail,none,avg,0.00145690911129,0.278571428571
Chart,2200039,developer,first,mbfl,ochiai,tests,exact,none,max,7.47132877582e-05,0.0142857142857
Chart,2200039,developer,first,sbfl,opt2,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200039,developer,first,sbfl,dstar2,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200039,developer,first,sbfl,barinel,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200039,developer,first,sbfl,tarantula,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,2200039,developer,first,sbfl,ochiai,tests,,none,,6.8487180445e-05,0.0130952380952
Chart,600007,developer,first,mbfl,muse,elements,passfail,none,avg,2.36186067384e-05,0.00183823529412
Chart,600007,developer,first,mbfl,ochiai,tests,exact,none,max,2.36186067384e-05,0.00183823529412
Chart,600007,developer,first,sbfl,opt2,tests,,none,,0.0105279939536,0.819393382353
Chart,600007,developer,first,sbfl,dstar2,tests,,none,,0.0105279939536,0.819393382353
Chart,600007,developer,first,sbfl,barinel,tests,,none,,0.0105279939536,0.819393382353
Chart,600007,developer,first,sbfl,tarantula,tests,,none,,0.0105279939536,0.819393382353
Chart,600007,developer,first,sbfl,ochiai,tests,,none,,0.0105279939536,0.819393382353
Chart,17,developer,first,mbfl,muse,elements,passfail,none,avg,1.19385879038e-05,0.000460193281178
Chart,17,developer,first,mbfl,ochiai,tests,exact,none,max,1.79078818557e-05,0.000690289921767
Chart,17,developer,first,sbfl,opt2,tests,,none,,2.38771758076e-05,0.000920386562356
